text,gap_number,word,count_answers,local_global,semantics
5,19,удовольствие,11,local,чувства и эмоции
5,19,неудобство,7,local,чувства и эмоции
5,19,облегчение,3,local,чувства и эмоции
5,19,утешение,3,local,чувства и эмоции
5,19,успокоение,2,local,чувства и эмоции
5,19,возбуждение,1,local,чувства и эмоции
5,19,наслаждение,1,local,чувства и эмоции
5,19,наслождение,1,local,чувства и эмоции
5,19,удовлетворение,1,local,чувства и эмоции
5,19,недопонимание,1,local,чувства и эмоции
5,19,ощущение,1,local,чувства и эмоции
5,19,спокойствие,1,local,чувства и эмоции
5,20,горшков,22,local,место для посадки цветов
5,20,клумб,16,local,место для посадки цветов
5,20,ваз,2,local,место для посадки цветов
5,20,ванн,1,local,гигиена
5,20,горшках,1,local,место для посадки цветов
5,20,лугов,1,local,место для посадки цветов
5,20,клубм,1,local,место для посадки цветов
5,20,горшок,1,local,место для посадки цветов
5,21,домашним,5,local,семья
5,21,богам,7,global,Бог
5,21,верным,4,local,эмотивная характеристика
5,21,друзьям,3,local,человек
5,21,братьям,2,local,семья
5,21,многочисленным,1,local,число
5,21,фамильным,1,local,семья
5,21,божественным,1,local,Бог
5,21,близким,1,local,семья
5,21,предкам,1,local,семья
5,21,небесным,1,local,Бог
5,21,преданным,1,local,эмотивная характеристика
5,21,клятвам,1,local,речь
5,21,покровителям,1,local,человек по статусу
5,21,сердцем,1,local,часть тела
5,21,врагам,1,local,человек
5,21,руками,1,local,часть теа
5,21,демонам,1,local,Бог
5,21,любимым,1,local,эмотивная характеристика
5,21,остальным,1,local,число
5,21,ближайшим,1,local,характеристкаи по отношению к человеку
5,21,личным,1,local,человек
5,21,священным,1,local,Бог
5,21,родственникам,1,local,семья
5,22,жить,39,local,глаголы бытия
5,22,существовать,1,local,глаголы бытия
5,22,надо,1,local,необходимость
5,22,понятно,1,local,интеллектуальная деятельность
5,22,ходить,1,local,глаголы движения
5,22,жеть,1,local,глаголы бытия
5,22,делать,1,local,глаголы деятельности
5,22,важнее,1,local,важность
5,23,ночи,37,local,время
5,23,пустоту,2,local,пустота
5,23,существование,1,local,жизнь
5,23,мысли,1,local,интеллект
5,23,месяцы,1,local,время
5,23,ночь,1,local,время
5,23,часы,1,local,время
5,23,недели,1,local,время
5,23,умереть,1,local,глаголы бытия
5,24,отказавшись,9,local,глаголы речевой деятельности
5,24,только,3,local,число
5,24,отделавшись,2,local,глаголы воздействия на объект
5,24,радуясь,2,local,глаголы выражения эмотивного состояния
5,24,страдая,2,local,глаголы выражения эмотивного состояния
5,24,знобило,1,local,глаголы физиологической деятельности
5,24,переживая,1,local,глаголы выражения эмотивного состояния
5,24,тогда,1,local,-
5,24,и,1,local,-
5,24,счастливый,1,local,эмотивная характеристика
5,24,он отказался,1,local,глаголы речевой деятельности
5,24,передрягивало,1,local,глаголы выражения эмотивного состояния
5,24,было страшно,1,local,глаголы выражения эмотивного состояния
5,24,пугаясь,1,local,глаголы выражения эмотивного состояния
5,24,грустно,1,local,эмотивная характеристика
5,24,желание,1,local,желание
5,24,сгорая,1,local,огонь
5,24,мозги,1,local,часть тела
5,24,но,1,local,-
5,24,мучаясь,1,local,глаголы выражения эмотивного состояния
5,24,содрогнувшись,1,local,глаголы физиологической деятельности
5,24,он,1,local,человек
5,24,взбодрясь,1,local,глаголы физиологической деятельности
5,24,теперь каждый раз,1,local,время
5,24,убегая,1,local,глаголы одностороннего движения
5,24,холодел,1,local,глаголы физиологической деятельности
5,24,тепло,1,local,температура
5,25,велел,8,local,глаголы речевой деятельности
5,25,приказал,6,local,глаголы речевой деятельности
5,25,решил,5,local,глаголы интеллектуальной деятельности
5,25,должен,3,local,глаголы социальных взаимоотношений
5,25,повелел,2,local,глаголы речевой деятельности
5,25,духовной,1,local,Бог
5,25,разрешил,1,local,глаголы речевой деятельности
5,25,решился,1,local,глаголы интеллектуальной деятельности
5,25,снова,1,local,время
5,25,распорядился,1,local,глаголы речевой деятельности
5,25,чтобы,1,local,-
5,25,хотел,1,local,желание
5,25,был обязан,1,local,глаголы социальных взаимоотношений
5,25,больно,1,local,боль
5,25,готов,1,local,глаголы социальных взаимоотношений
5,25,помог,1,local,глаголы социальных взаимоотношений
5,25,он не мог ничего кроме как,1,local,-
5,25,заставил,1,local,глаголы речевой деятельности
5,25,продолжал,1,local,глаголы качественного состояния
5,25,думал,1,local,глаголы интеллектуальной деятельности
5,25,начинал,1,local,глаголы качественного состояния
5,26,дороге,13,global,"Пространство, имеющее направление"
5,26,пути,5,global,"Пространство, имеющее направление"
5,26,ходу,2,local,"Пространство, имеющее направление"
5,26,своему,2,local,манера
5,26,обычному,1,local,манера
5,26,наитию,1,local,манера
5,26,обстоятельствам,1,local,причина
5,26,умному,1,local,манера
5,26,взрослому,1,local,манера
5,26,линии,1,local,"Пространство, имеющее направление"
5,26,пренему,1,local,манера
5,26,римский,1,local,характеристика по местоположению
5,26,какой - либо причине,1,local,причина
5,26,хорошему,1,local,манера
5,26,ночам,1,local,время
5,26,прежнему,1,local,манера
5,26,какой-либо причине,1,local,причина
5,26,утру,1,local,время
5,26,обычаю,1,local,манера
5,26,логике,1,local,манера
5,26,чему,1,local,-
5,26,себе,1,local,человек
5,27,оружия,33,local,оружие
5,27,яда,2,local,оружие
5,27,письма,1,local,текст
5,27,охраны,1,local,наименование групп лиц
5,27,абсурда,1,local,бессмысленность
5,27,орудия,1,local,оружие
5,27,ножа,1,local,оружие
5,27,той вещи,1,local,вещь
5,28,оружия,16,global,оружие
5,28,оружие,13,global,оружие
5,28,меч,3,global,оружие
5,28,нож,2,global,оружие
5,28,но,1,local,-
5,28,ничего,1,local,пустота
5,28,оружияидеей,1,dep,-
5,28,которого,1,local,-
5,28,взятку,1,local,Материальное
5,28,орудие,1,global,оружие
5,28,яда,1,global,оружие
5,29,мыслью,23,local,суждение
5,29,идеей,11,local,суждение
5,29,мыслей,2,local,суждение
5,29,целью,2,local,цель
5,29,жаждой,1,local,чувство и эмоции
5,29,мечтой,1,local,чувство и эмоции
5,29,идееи,1,local,суждение
5,29,единственной мыслью,1,local,суждение
5,29,и той же идей,1,local,суждение
5,30,встретиться,5,global,встреча
5,30,встречу,14,global,встреча
5,30,разговор,8,global,речь
5,30,план,5,local,план
5,30,поговорить,3,global,глаголы речевой деятельности
5,30,встретится,1,global,встреча
5,30,взгляд,1,local,восприятие
5,30,свое общение,1,local,речь
5,30,цели,1,local,цель
5,30,встречи,1,global,встреча
5,30,цель,1,local,цель
5,30,план действий,1,local,план
5,31,правду,12,local,правда
5,31,информацию,5,local,информация
5,31,все,5,local,количество
5,31,подробности,5,local,часть
5,31,новости,2,local,информация
5,31,тайну,1,local,секрет
5,31,последние новости,1,local,информация
5,31,план,1,local,план
5,31,поглубже,1,local,характеристика глубины
5,31,многое,1,local,количество
5,31,распорядок,1,local,план
5,31,что - либо.,1,local,количество
5,31,истину,1,local,правда
5,31,что-нибудь полезное,1,local,информация
5,31,все что нужно,1,local,количество
5,32,надежда,20,local,чувства и эмоции
5,32,мысль,7,local,суждение
5,32,желание,5,local,чувства и эмоции
5,32,мечта,2,local,чувства и эмоции
5,32,ярость,2,local,чувства и эмоции
5,32,идея,2,local,идея
5,32,жажда,1,local,чувства и эмоции
5,32,потребность,1,local,потребность
5,32,цель,1,local,цель
5,32,любовь,1,local,чувства и эмоции
5,32,ненависть,1,local,чувства и эмоции
5,33,мысли,43,local,суждение
5,33,любви,1,local,чувства и эмоции
5,34,возвратит,3,local,глаголы передачи объекта
5,34,убьет,11,local,глаголы физического воздействия на объект
5,34,вернет,6,local,глаголы передачи объекта
5,34,казнит,6,local,глаголы физического воздействия на объект
5,34,отпустит,5,local,глаголы передачи объекта
5,34,убьют,2,local,глаголы физического воздействия на объект
5,34,уничтожит,1,local,глаголы физического воздействия на объект
5,34,отравит,1,local,глаголы физического воздействия на объект
5,34,изнасидовал,1,local,глаголы физического воздействия на объект
5,34,увезут,1,local,глаголы перемещения объекта
5,34,разоблачат,1,local,глаголы социальных взаимоотношений
5,34,отошлет,1,local,глаголы перемещения объекта
5,34,казнят,1,local,глаголы физического воздействия на объект
5,34,мучает,1,local,глаголы физического воздействия на объект
5,34,убъёт,1,local,глаголы физического воздействия на объект
5,34,бросит,1,local,глаголы физического воздействия на объект
5,34,увидит,1,local,глаголы созерцания
5,35,предположение,21,local,суждение
5,35,желание,3,local,чувства и эмоции
5,35,рассуждение,3,local,суждение
5,35,безумие,2,local,чувства и эмоции
5,35,факт,1,local,суждение
5,35,сомнение,1,local,чувства и эмоции
5,35,непотребство,1,local,нормативная оценка
5,35,вздор,1,local,нормативная оценка
5,35,чувство,1,local,чувства и эмоции
5,35,предложение,1,local,суждение
5,35,событие,1,local,событие
5,35,хитрый,1,local,характер
5,35,план,1,local,план
5,35,недоразумение,1,local,ситуация
5,35,решение,1,local,суждение
5,35,безумное рассуждение,1,local,суждение
5,35,как неразумное,1,local,-
5,35,видение,1,local,созерцание
5,36,вчера,5,local,время
5,36,сразу,17,local,время
5,36,раньше,6,local,время
5,36,давно,6,local,время
5,36,немедленно,4,local,время
5,36,уже давно,2,local,время
5,36,сейсас,1,local,время
5,36,сегодня,1,local,время
5,36,и раньше,1,local,время
5,36,почтой,1,local,метод коммуникации
5,36,незамедлительно,1,local,время
5,36,очень и очень давно,1,local,время
5,37,повидать,2,local,глаголы социальных взаимоотношений
5,37,найти,19,local,глаголы воздействия на объект
5,37,увидеть,11,local,глаголы социальных взаимоотношений
5,37,расспросить,3,local,глаголы речевой деятельности
5,37,предупредить,2,local,глаголы речевой деятельности
5,37,было слушать,1,local,глаголы восприятия
5,37,переубедить,1,local,глаголы речевой деятельности
5,37,раньше,1,local,время
5,37,отправить,1,local,глаголы воздействия на объект
5,37,отыскать,1,local,глаголы воздействия на объект
5,37,допросить,1,local,глаголы речевой деятельности
5,37,встретить,1,local,глаголы социальных взаимоотношений
5,37,спросить,1,local,глаголы речевой деятельности
6,1,лицу,26,local,часть тела
6,1,волосам,5,local,часть тела
6,1,голове,4,local,часть тела
6,1,лбу,2,local,часть тела
6,1,другой руке,1,local,часть тела
6,1,сумке,1,local,одежда
6,1,щеке,1,local,часть тела
6,1,глазам,1,local,часть тела
6,1,столу,1,local,часть тела
6,1,рулю,1,local,транспортное средство
6,1,книге,1,local,Произведение
6,1,ноге,1,local,часть тела
6,1,по лицу,1,local,часть тела
6,2,вечер,9,local,время
6,2,прудах,22,local,природа
6,2,стемнело,2,local,время
6,2,пустынно,1,local,отсутствие
6,2,прудахзеленоватая,1,dep,природа
6,2,уже вечер.,1,local,время
6,2,уже утро,1,local,время
6,2,дождь,1,local,погода
6,2,пробка,1,local,город
6,2,никого,1,local,отсутствие
6,2,холодно,1,local,погода
6,2,сумерки,1,local,время
6,2,садах,1,local,природа
6,2,прудах уже ночь,1,global,-
6,2,пруд,1,local,природа
6,2,солнечно,1,local,погода
6,3,почернела,11,global,цвет
6,3,прозрачная,6,local,внешние характеристики жидкости
6,3,чистая,5,local,внешние характеристики жидкости
6,3,спокойная,2,local,внешние характеристики жидкости
6,3,холодная,2,local,характеристики жидкости по температуре
6,3,потемнела,2,global,цвет
6,3,блестела,2,local,глаголы движения жидкости
6,3,качалась,1,local,глаголы движения жидкости
6,3,грязная,1,local,внешние характеристики жидкости
6,3,рябила,1,local,глаголы движения жидкости
6,3,зеленоватая,1,local,цвет
6,3,безупречная,1,local,эстетические характеристики
6,3,успокоилась,1,local,глаголы движения жидкости
6,3,спокойна,1,local,внешние характеристики жидкости
6,3,застыла,1,local,глаголы движения жидкости
6,3,двигалась,1,local,глаголы движения жидкости
6,3,была,1,local,глаголы бытия
6,3,зеленела,1,local,цвет
6,3,тихая,1,local,внешние характеристики жидкости
6,3,волновалась,1,local,глаголы движения жидкости
6,3,текла,1,local,глаголы движения жидкости
6,4,весла,9,local,часть лодки
6,4,воды,16,local,жидкость
6,4,весел,13,local,часть лодки
6,4,волн,7,local,жидкость
6,4,рыбок,1,local,животные
6,4,уток,1,local,животные
6,5,гражданки,6,global,человек
6,5,девушки,10,local,человек
6,5,дамы,10,local,человек
6,5,девочки,5,local,человек
6,5,парочки,3,local,наименование групп лиц
6,5,барышни,2,local,человек
6,5,гражданин,1,local,человек
6,5,парочкилавочках,1,dep,-
6,5,мальчика,1,dep,человек
6,5,девченки,1,local,человек
6,5,мадам,1,local,человек
6,5,компании,1,local,наименование групп лиц
6,5,девушке,1,local,человек
6,5,не понятной,1,local,-
6,5,дамочки,1,local,человек
6,5,штуки,1,local,вещь
6,5,смех,1,dep,выражение эмоций
6,6,скамейках,13,local,предметы в парке
6,6,патриарших,4,global,наименование парка
6,6,деревьях,4,local,природа и водоем
6,6,бульваре,2,local,"пространство, имеющее направление"
6,6,берегу,2,local,природа и водоем
6,6,лавочках,2,local,природа и водоем
6,6,траве,2,local,природа и водоем
6,6,берегах,1,local,природа и водоем
6,6,проспекте,1,local,"пространство, имеющее направление"
6,6,окраине,1,local,природа и водоем
6,6,парковой,1,local,принадлежность пространству
6,6,дорожке,1,local,"пространство, имеющее направление"
6,6,пруду,1,global,природа и водоем
6,6,пригорке,1,local,природа и водоем
6,6,тротуаре,1,local,"пространство, имеющее направление"
6,6,прудах,1,global,природа и водоем
6,6,скамейке,1,local,предметы в парке
6,6,горизонте,1,local,природа и водоем
6,6,чистых,1,global,внешние характеристики воды
6,6,дорожках,1,local,"пространство, имеющее направление"
6,6,клумбах,1,local,природа и водоем
6,6,кустах,1,local,природа и водоем
6,6,тррпинке,1,local,"пространство, имеющее направление"
6,7,публика,13,global,наименования групп лиц
6,7,тень,4,local,свет
6,7,дымка,3,local,погода
6,7,листва,3,local,природа
6,7,толпа,2,local,наименования групп лиц
6,7,она,2,local,человек
6,7,картинка,1,local,изображение
6,7,луна,1,local,природа
6,7,парочки,1,dep,наименования групп лиц
6,7,листочки,1,local,природа
6,7,клумба,1,local,предметы в парке
6,7,наледь,1,local,погода
6,7,пара,1,local,наименования групп лиц
6,7,компания,1,local,наименования групп лиц
6,7,роса,1,local,погода
6,7,суета,1,local,переполох
6,7,девушка,1,local,человек
6,7,грусть,1,local,эмоции и чувства
6,7,машина,1,local,транспорт
6,7,изморозь,1,local,погода
6,7,сырая мгла,1,local,погода
6,7,беседка,1,local,предметы в парке
6,7,газетка,1,local,бумага
6,7,ягода,1,local,природа
6,8,квадрата,11,local,фигура
6,8,парка,6,global,пространство
6,8,пруда,5,global,природа
6,8,улицы,2,local,"пространство, имеющее направление"
6,8,света,2,local,свет
6,8,озера,1,local,природа
6,8,картинки,1,local,живопись
6,8,лодки,1,global,транспорт
6,8,аллеи,1,local,"пространство, имеющее направление"
6,8,кроны,1,local,природа
6,8,ее мало,1,local,количество
6,8,грязь,1,local,грязь
6,8,бульвара,1,local,"пространство, имеющее направление"
6,8,никого,1,local,отсуствие
6,8,тропы,1,local,"пространство, имеющее направление"
6,8,тень,1,local,свет
6,8,перекрёстка,1,local,"пространство, имеющее направление"
6,8,не видно,1,local,-
6,8,роса,1,local,погода
6,8,неосвещённой улицы,1,local,"пространство, имеющее направление"
6,8,скамьи,1,global,предметы в парке
6,8,однако,1,local,-
6,8,стола,1,local,предмет мебели
6,9,луна,38,local,небесные объекты
6,9,темнота,2,local,свет
6,9,лану,1,local,небесные объекты
6,9,туча,1,local,небесные объекты
6,9,белизна,1,local,цвет
6,9,серость,1,local,цвет
6,9,рябь,1,local,свет
6,9,пустота,1,local,пустота
6,10,золотая,10,local,цвет
6,10,желтая,23,local,цвет
6,10,красная,3,local,цвет
6,10,темная,3,local,цвет
6,10,голубая,2,local,цвет
6,10,черная,2,local,цвет
6,10,темно,1,local,цвет
6,10,прозрачная,1,local,цвет
6,10,кровавая,1,local,цвет
6,11,заметил,28,local,глаголы созерцания
6,11,понял,4,local,глаголы интеллектуальной деятельности
6,11,увидел,3,local,глаголы созерцания
6,11,подумал,3,local,глаголы интеллектуальной деятельности
6,11,догадался,2,local,глаголы интеллектуальной деятельности
6,11,додумалась,1,local,глаголы интеллектуальной деятельности
6,11,узнал,1,local,глаголы интеллектуальной деятельности
6,11,смог,1,local,глаголы  деятельности
6,11,успел,1,local,глаголы  деятельности
6,11,предусмотрел,1,local,глаголы интеллектуальной деятельности
6,11,знал,1,local,глаголы интеллектуальной деятельности
6,12,рассказ,15,global,речь
6,12,венок,10,local,растения
6,12,букет,4,local,растения
6,12,заговор,3,local,-
6,12,короб,2,local,хранение
6,12,круг,1,local,фигура
6,12,разговор,1,local,речь
6,12,шарф,1,local,одежда
6,12,сюжет,1,local,речь
6,12,мир,1,local,мир
6,12,клубок,1,local,нить
6,12,узел,1,local,нить
6,12,план,1,local,речь
6,12,аров,1,dep,-
6,12,свитер,1,local,одежда
6,12,джемпер,1,local,одежда
6,13,вечер,19,global,время
6,13,ночь,6,global,время
6,13,конец,3,local,конец
6,13,готово,2,local,конец
6,13,утро,1,local,время
6,13,делема,1,local,проблема
6,13,полночь,1,local,время
6,13,началось,1,local,глаголы начала действия
6,13,стемнело,1,global,время
6,13,обомлел,1,local,глаголы выражения эмоционального состояния
6,13,осень,1,local,время
6,13,финал,1,local,конец
6,13,я,1,local,человек
6,13,красота,1,local,внешний вид
6,13,осень близко,1,local,время
6,13,результат,1,local,конец
6,13,проснулся,1,local,глаголы изменения качества состояния
6,13,он,1,local,человек
6,14,рассказывал,12,global,глаголы речевой деятельности
6,14,вовсе,7,local,-
6,14,был,6,local,глаголы бытия
6,14,сделал,5,local,глаголы действия
6,14,сплёл,4,global,глаголы созидательной деятельности
6,14,говорил,2,local,глаголы речевой деятельности
6,14,волшебник,1,local,человек по отношению к магии
6,14,украл,1,local,глаголы воздействия на объект
6,14,рассказал,1,global,глаголы речевой деятельности
6,14,а другой,1,local,-
6,14,приходил,1,local,глаголы однонаправленного движения
6,14,совсем,1,local,-
6,14,сумасшедший,1,local,психическая характеристика
6,14,это сделал,1,local,глаголы действия
6,15,рассказывал,12,global,глаголы речевой деятельности
6,15,это,9,local,-
6,15,он,4,local,человек
6,15,прав,2,local,нормативная оценка
6,15,умный,2,local,интеллектуальная характеристика
6,15,этот,2,local,-
6,15,не уснул,1,global,глаголы состояния
6,15,говорил,1,global,глаголы речевой деятельности
6,15,уважаемый,1,local,социальные характеристика
6,15,существовал,1,local,глаголы бытия
6,15,сделал,1,local,глаголы деятельности
6,15,уснул,1,global,глаголы изменения качества состояния
6,15,пришел,1,local,глаголы однонаправленного движения
6,15,гениальный,1,local,интеллектуальная характеристика
6,15,ученый,1,local,интеллектуальная характеристика
6,15,всё это исполнил,1,local,глаголы деяятельности
6,15,этот мужчина,1,local,человек
6,15,иностранный,1,local,характеристика по отношению к месту
6,15,был,1,local,глаголы бытия
6,16,лицо,27,local,часть тела
6,16,глаза,5,local,часть тела
6,16,незнакомого,2,local,характеристика по отношению к месту
6,16,красивого,1,local,эстетическая характеристика
6,16,стоявшего,1,local,глаголы состояния
6,16,профиль,1,local,часть тела
6,16,причудливого,1,local,нормативная характеристика
6,16,подошедшего,1,local,глаголы однонаправленного движения
6,16,этого,1,local,-
6,16,силуэт,1,local,часть тела
6,16,повадки,1,local,поведение
6,16,морду,1,local,часть тела
6,16,подозрительного,1,local,нормативная характеристика
6,17,рассказ,18,local,речь
6,17,взгляд,3,local,образ человека
6,17,образ,3,local,образ человека
6,17,доклад,2,local,речь
6,17,ответ,2,local,речь
6,17,довод,1,local,речь
6,17,интерес,1,local,интерес
6,17,вывод,1,local,речь
6,17,подход,1,local,метод
6,17,спутник,1,local,человек
6,17,рассказа,1,global,речь
6,17,юмор,1,local,речь
6,17,собеседник,1,local,человек
6,17,сон,1,local,состояние
6,17,вопрос,1,local,речь
6,17,эксперимент,1,local,метод
6,17,профиль,1,local,образ человека
6,17,вариант,1,local,метод
6,17,опыт,1,local,опыт
6,17,облик,1,local,образ человека
6,17,замысел,1,local,речь
6,17,метод,1,local,метод
6,17,голосучениями,1,dep,-
6,18,рассказами,13,local,текст
6,18,писаниями,5,local,текст
6,18,писанием,3,local,текст
6,18,описаниями,3,local,текст
6,18,заповедями,2,local,правила
6,18,текстами,2,local,текст
6,18,учениями,2,local,текст
6,18,песнопениями,1,local,текст
6,18,пророчествами,1,local,текст
6,18,трактовками,1,local,текст
6,18,образами,1,local,текст
6,18,устоями,1,local,правила
6,18,мировоззрением,1,local,текст
6,18,стихами,1,local,текст
6,18,преданиями,1,local,текст
6,18,понятиями,1,local,текст
6,18,представлением,1,local,текст
6,18,чтениями,1,local,текст
6,18,законами,1,local,правила
6,18,событиями,1,local,текст
6,18,догматами,1,local,правила
6,18,представлениями,1,local,текст
6,19,отозвался,8,local,глаголы речевой деятельности
6,19,сказал,24,local,глаголы речевой деятельности
6,19,ответил,4,local,глаголы речевой деятельности
6,19,промолвил,1,local,глаголы речевой деятельности
6,19,товарищь,1,local,человек
6,19,проговорил,1,local,глаголы речевой деятельности
6,19,воскликнул,1,local,глаголы речевой деятельности
6,19,милый,1,local,эстетическая характеристика
6,19,прошептал,1,local,глаголы речевой деятельности
6,19,отвечал,1,local,глаголы речевой деятельности
6,19,скащал,1,local,глаголы речевой деятельности
6,20,написано,27,local,глаголы письма
6,20,было,4,local,глаголы бытия
6,20,описано,3,local,глаголы письма
6,20,сказано,3,local,глаголы речевой деятельности
6,20,происходит,1,local,глаголы бытия
6,20,упоминается,1,local,глаголы письма
6,20,говорится,1,local,глаголы речевой деятельности
6,20,рассказано,1,local,глаголы речевой деятельности
6,20,записано,1,local,глаголы письма
6,20,прописано,1,local,глаголы письма
6,20,вы прочитали,1,local,глаголы чтения
6,21,источник,16,local,текст
6,21,документ,12,local,текст
6,21,факт,9,local,факт
6,21,учебник,1,local,текст
6,21,подтекст,1,local,текст
6,21,текст,1,local,текст
6,21,труд,1,local,текст
6,21,рассказ,1,local,текст
6,22,осекся,8,global,глаголы прекращения движения
6,22,удивился,5,local,глаголы выражения эмоционального состояния
6,22,задумался,3,local,Глаголы интеллектуалной деятельности
6,22,вздрогнул,3,local,глаголы выражения эмоционального состояния
6,22,замолчал,2,local,Глаголы прекращения движения
6,22,улыбнулся,2,local,глаголы выражения эмоционального состояния
6,22,сказал,2,local,Глаголы речевой деятельности
6,22,подумал,1,local,Глаголы интеллектуалной деятельности
6,22,тоже,1,local,-
6,22,очумел,1,local,глаголы выражения эмоционального состояния
6,22,отвернулся,1,local,глаголы прекращения движения
6,22,изумился,1,local,глаголы выражения эмоционального состояния
6,22,умолк,1,global,глаголы речевой деятельности
6,22,ушел,1,local,глаголы однонаправленного движения
6,22,смутился,1,local,глаголы выражения эмоционального состояния
6,22,засмеялся,1,local,глаголы выражения эмоционального состояния
6,22,опешил,1,global,глаголы прекращения движения
6,22,одумался,1,local,глаголы интеллектуалной деятельности
6,22,испугался,1,local,глаголы выражения эмоционального состояния
6,22,успокоился,1,local,глаголы выражения эмоционального состояния
6,22,замялся,1,global,глаголы выражения эмоционального состояния
6,22,ужаснулся,1,local,глаголы выражения эмоционального состояния
6,22,согласился,1,local,глаголы речевой деятельности
6,22,насторожился,1,local,глаголы выражения эмоционального состояния
6,22,что-то буркнул,1,local,глаголы речевой деятельности
6,22,кивнул,1,local,глаголы жестов
6,23,идя,14,local,глаголы движения
6,23,прогуливаясь,6,local,глаголы движения
6,23,гуляя,5,local,глаголы движения
6,23,идущему,2,local,глаголы движения
6,23,переходя,2,local,глаголы движения
6,23,шагая,2,local,глаголы движения
6,23,гулявшему,1,local,глаголы движения
6,23,ходящим,1,local,глаголы движения
6,23,уйти,1,local,глаголы однонаправленного движения
6,23,мальчишке,1,local,человек
6,23,мужчине,1,local,человек
6,23,пошел,1,local,глаголы однонаправленного движения
6,23,проходя,1,local,глаголы однонаправленного движения
6,23,идем,1,local,глаголы движения
6,23,когда,1,local,-
6,23,шагая неспеша,1,local,глаголы движения
6,23,потому,1,local,-
6,23,побрёл,1,local,глаголы движения
6,24,подтвердить,15,global,глаголы речевой деятельности
6,24,доказать,5,local,глаголы речевой деятельности
6,24,утверждать,4,global,глаголы речевой деятельности
6,24,знать,3,local,глаголы интеллектуальной деятельности
6,24,объяснить,2,local,глаголы речевой деятельности
6,24,это,2,local,-
6,24,сказать,2,local,глаголы речевой деятельности
6,24,узнать,1,local,глаголы интеллектуальной деятельности
6,24,рассказать,1,local,глаголы речевой деятельности
6,24,опровергнуть,1,local,глаголы речевой деятельности
6,24,ответить,1,local,глаголы речевой деятельности
6,24,помочь,1,local,глаголы социального взаимодействия
6,24,за это поручиться,1,local,глаголы социального взаимодействия
6,24,сделать,1,local,глаголы деятельности
6,24,понять,1,local,глаголы интеллектуальной деятельности
6,24,этого,1,local,-
6,24,нам помочь,1,local,глаголы социального взаимодействия
6,25,рассказывали,11,global,глаголы речевой деятельности
6,25,рассказали,11,global,глаголы речевой деятельности
6,25,сказали,4,global,глаголы речевой деятельности
6,25,рассказываете,3,local,глаголы речевой деятельности
6,25,поведали,2,global,глаголы речевой деятельности
6,25,говорили,1,global,глаголы речевой деятельности
6,25,пояснили,1,global,глаголы речевой деятельности
6,25,пришли,1,local,глаголы однонаправленного движения
6,25,сделали,1,local,глаголы деятельности
6,25,говорите,1,local,глаголы речевой деятельности
6,25,дали,1,local,глаголы взаимодействия
6,25,сообщили,1,local,глаголы речевой деятельности
6,25,показали,1,local,глаголы речевой деятельности
6,25,говорите что,1,global,глаголы речевой деятельности
6,25,заявили,1,local,глаголы речевой деятельности
6,25,наплели,1,local,глаголы речевой деятельности
6,25,непоможете это,1,dep,-
6,26,подтвердить,12,local,глаголы речевой деятельности
6,26,угодно,19,local,человек
6,26,заметил,1,local,глаголы созерцания
6,26,-то,1,local,человек
6,26,опровергнуть,1,local,глаголы речевой деятельности
6,26,нибудь,1,local,человек
6,26,угодно доказать,1,local,-
6,26,подтвердилось,1,global,глаголы речевой деятельности
6,26,другой,1,local,человек
6,26,сделал,1,local,глаголы деятельности
6,26,подтвпрдить,1,local,глаголы речевой деятельности
6,26,кто угодно,1,local,человек
6,26,сделать,1,local,глаголы деятельности
6,26,услышать,1,local,глаголы восприятия
6,26,верит,1,local,глаголы выражения эмоционального состояния
6,26,потвердить,1,local,глаголы речевой деятельности
6,27,ломаным,8,global,особенности выговора
6,27,непонятным,5,global,особенности выговора
6,27,ломанным,4,global,особенности выговора
6,27,русским,3,local,язык
6,27,понятным,2,local,особенности выговора
6,27,заплетающимся,2,local,особенности выговора
6,27,деловым,1,local,особенности выговора
6,27,профессиональным,1,local,особенности выговора
6,27,умным,1,local,особенности выговора
6,27,коверкающим,1,global,особенности выговора
6,27,неизвестным,1,global,особенности выговора
6,27,быстрым,1,local,особенности выговора
6,27,английским,1,local,язык
6,27,человеческим,1,local,язык
6,27,тем,1,local,-
6,27,тихим,1,local,особенности выговора
6,27,странным,1,global,особенности выговора
6,27,пересохшим,1,local,особенности выговора
6,27,немецким,1,local,язык
6,27,библейским,1,global,особенности выговора
6,27,доступным,1,local,особенности выговора
6,27,бездомный,1,global,-
6,27,другим,1,local,особенности выговора
6,27,ворочал,1,local,глаголы речевой деятельности
6,28,поманил,9,local,глаголы воздействия на объект
6,28,притянул,7,local,глаголы воздействия на объект
6,28,подозвал,6,local,глаголы речевого воздействия на объект
6,28,позвал,6,local,глаголы речевого воздействия на объект
6,28,привлёк,3,local,глаголы воздействия на объект
6,28,обнял,2,local,глаголы воздействия на объект
6,28,подвинул,2,local,глаголы воздействия на объект
6,28,подтянул,2,local,глаголы воздействия на объект
6,28,призывая,1,local,глаголы речевого воздействия на объект
6,28,замолчал,1,local,глаголы речевой деятельности
6,28,приблизил,1,local,глаголы воздействия на объект
6,28,подвел,1,local,глаголы воздействия на объект
6,28,пригласил,1,local,глаголы речевого воздействия на объект
6,28,манил,1,local,глаголы воздействия на объект
